time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,2.535276124343447,3.817486841095783,17.493099428610776,0.3249564481712426,5.840263642877609,0.0,3.772679626124159,4.350054556957201,3.820881288558058,0.06336952452036715,-0.3888503335732409,0.0,432.225620359263,432.2299033584662,433.5803216872983,434.38844494027353
3.0600000000000023,2.770914029564404,4.084396904585863,17.723275960935684,0.3286362791402144,5.8168180391318245,0.0,4.083509722227091,4.546370338717714,3.8494249332314086,0.05690632260008412,-0.39486764259273255,0.0,480.7017987209247,480.09964525592324,480.71775291827373,480.2300260782657
3.1200000000000023,3.022828312575772,4.361253083257902,17.9497034006653,0.3319002585476909,5.792977378716678,0.0,4.315044442814996,4.681844448627577,3.6971272903339356,0.04884720240743576,-0.40280435035981604,0.0,419.631828105543,418.76760542925103,419.2279042385657,418.52903473911357
3.1800000000000024,3.2913327882390355,4.647627451165138,18.171011666029695,0.334903215166789,5.768853318464384,0.0,4.6365498236092515,4.863264826759078,3.6776316872789327,0.05235034352302569,-0.40063844830748463,0.0,471.9808369995086,471.9905490620835,472.2118199528996,472.48344483617325
3.2400000000000024,3.5776988412640844,4.943756274817273,18.387874426926263,0.33767506329634855,5.745661025533687,0.0,4.910256653839235,5.007185054963729,3.549693713373892,0.029573010350249167,-0.3675411603550172,0.0,436.66495769351684,439.25866234149174,436.58302950246383,434.6791590398176
3.3000000000000025,3.8805138471345826,5.248290180301531,18.59643729249734,0.3394072798746146,5.723481190772226,0.0,5.184687279639505,5.143368502950526,3.4011379791388143,0.02742665697047723,-0.37427260903739373,0.0,432.8364500887428,432.123909898114,432.18020871447675,431.99947639038373
3.3600000000000025,4.2005438698454,5.561153641630605,18.796615314905292,0.3409886673116054,5.701638672300508,0.0,5.483998120604167,5.284729246300384,3.269951819287464,0.024125561669808743,-0.3489696363273447,0.0,440.6565726414424,442.6050523929159,444.11363479520736,443.84286335700995
3.4200000000000026,4.539885514768438,5.882945886341836,18.99026865503865,0.34332734461195624,5.681052720474936,0.0,5.828163533338362,5.440873554612437,3.1832169461626973,0.05871015402899957,-0.3334073851848954,0.0,463.73957250458943,464.84485770668607,463.08322238034924,465.79704272531825
3.4800000000000026,4.896504311405867,6.212241500182191,19.173543129667987,0.3466348113872515,5.661545120680195,0.0,6.059975147680042,5.535341991275693,2.9253439267200427,0.046767728160271,-0.3123130931754645,0.0,397.78933536220546,399.59471847491733,397.0828332915461,395.98779888909496
3.5400000000000027,5.2695681311809635,6.548258891499532,19.34432116184685,0.34921237724939846,5.642925512136269,0.0,6.376020874422049,5.664611070217613,2.7658208578330923,0.033983264965155656,-0.30663322886216926,0.0,441.9977142062483,442.3668425711613,443.53127025818185,442.48074344924646
